,sid,cond,dimtype,ruletype,counter,ruledir,rulerelation,block,acc,dist_mn,dist_med,avg_dist_med,nsel,mn_nsel,mn_nsel_early,mn_nsel_late
903,364,3,absolute,2D,0,comp,2D-P,7,0.9375,0.32622224715,0.272741187029,0.550696064611,14,7.75,5.25,10.25
904,365,1,absolute,1D,0,positive,1D-C,0,0.46875,1.2544,1.4572,0.90605,8,1.0,2.0,0.0
905,365,1,absolute,1D,0,positive,1D-C,1,0.90625,1.1,1.0548,0.90605,0,1.0,2.0,0.0
906,365,1,absolute,1D,0,positive,1D-C,2,0.96875,0.527,0.3464,0.90605,0,1.0,2.0,0.0
907,365,1,absolute,1D,0,positive,1D-C,3,0.9375,1.12165,1.1808,0.90605,0,1.0,2.0,0.0
908,365,1,absolute,1D,0,positive,1D-C,4,0.9375,0.95795,0.8584,0.90605,0,1.0,2.0,0.0
909,365,1,absolute,1D,0,positive,1D-C,5,1.0,1.1785,1.0044,0.90605,0,1.0,2.0,0.0
910,365,1,absolute,1D,0,positive,1D-C,6,1.0,0.8842,0.762,0.90605,0,1.0,2.0,0.0
911,365,1,absolute,1D,0,positive,1D-C,7,1.0,0.87805,0.5844,0.90605,0,1.0,2.0,0.0
912,366,2,relative,2D,0,comp,2D-P,0,0.875,0.869372716645,0.488783489299,0.504516207861,16,10.625,15.75,5.5
913,366,2,relative,2D,0,comp,2D-P,1,0.9375,0.703675113772,0.234127291374,0.504516207861,15,10.625,15.75,5.5
914,366,2,relative,2D,0,comp,2D-P,2,0.96875,0.25521626234,0.0224840405078,0.504516207861,16,10.625,15.75,5.5
915,366,2,relative,2D,0,comp,2D-P,3,0.90625,0.527702874635,0.201541725421,0.504516207861,16,10.625,15.75,5.5
916,366,2,relative,2D,0,comp,2D-P,4,1.0,0.074335822331,0.0224840405078,0.504516207861,16,10.625,15.75,5.5
917,366,2,relative,2D,0,comp,2D-P,5,1.0,1.07640307333,1.04070151263,0.504516207861,0,10.625,15.75,5.5
918,366,2,relative,2D,0,comp,2D-P,6,0.96875,1.30596838547,1.28989962826,0.504516207861,0,10.625,15.75,5.5
919,366,2,relative,2D,0,comp,2D-P,7,1.0,0.771483639923,0.736107934885,0.504516207861,6,10.625,15.75,5.5
920,367,1,absolute,1D,1,negative,1D-C,0,1.0,0.7841,0.5168,0.8685,16,7.0,10.25,3.75
921,367,1,absolute,1D,1,negative,1D-C,1,0.96875,0.93755,1.1492,0.8685,14,7.0,10.25,3.75
922,367,1,absolute,1D,1,negative,1D-C,2,1.0,0.97955,0.9448,0.8685,6,7.0,10.25,3.75
923,367,1,absolute,1D,1,negative,1D-C,3,0.96875,0.90255,0.7012,0.8685,5,7.0,10.25,3.75
924,367,1,absolute,1D,1,negative,1D-C,4,1.0,0.72435,0.6312,0.8685,4,7.0,10.25,3.75
925,367,1,absolute,1D,1,negative,1D-C,5,1.0,0.87495,0.8652,0.8685,4,7.0,10.25,3.75
926,367,1,absolute,1D,1,negative,1D-C,6,1.0,1.0654,1.1784,0.8685,3,7.0,10.25,3.75
927,367,1,absolute,1D,1,negative,1D-C,7,1.0,0.885,0.9612,0.8685,4,7.0,10.25,3.75
928,373,2,relative,2D,1,positive,2D-N,0,0.875,0.965143731579,0.886734713504,1.06356232375,4,0.5,1.0,0.0
929,373,2,relative,2D,1,positive,2D-N,1,0.9375,0.878741066856,0.758429047563,1.06356232375,0,0.5,1.0,0.0
930,373,2,relative,2D,1,positive,2D-N,2,0.84375,1.29476709718,1.38162799642,1.06356232375,0,0.5,1.0,0.0
931,373,2,relative,2D,1,positive,2D-N,3,0.875,1.2418155525,1.2020000641,1.06356232375,0,0.5,1.0,0.0
932,373,2,relative,2D,1,positive,2D-N,4,0.90625,1.08219719428,0.987342648385,1.06356232375,0,0.5,1.0,0.0
933,373,2,relative,2D,1,positive,2D-N,5,0.90625,1.31207817909,1.32338129728,1.06356232375,0,0.5,1.0,0.0
934,373,2,relative,2D,1,positive,2D-N,6,0.90625,1.39089451674,1.41625016025,1.06356232375,0,0.5,1.0,0.0
935,373,2,relative,2D,1,positive,2D-N,7,0.9375,0.825585862395,0.552732662483,1.06356232375,0,0.5,1.0,0.0
936,374,2,relative,2D,1,negative,2D-N,0,0.71875,1.08031334125,0.814639148832,0.475952922705,14,14.5,15.25,13.75
937,374,2,relative,2D,1,negative,2D-N,1,0.8125,0.392045090376,0.325855659533,0.475952922705,16,14.5,15.25,13.75
938,374,2,relative,2D,1,negative,2D-N,2,0.71875,0.530686490518,0.366587616975,0.475952922705,15,14.5,15.25,13.75
939,374,2,relative,2D,1,negative,2D-N,3,0.84375,0.636436835025,0.407319574416,0.475952922705,16,14.5,15.25,13.75
940,374,2,relative,2D,1,negative,2D-N,4,0.6875,0.598530657131,0.380436482505,0.475952922705,16,14.5,15.25,13.75
941,374,2,relative,2D,1,negative,2D-N,5,0.84375,0.760058325861,0.758836367137,0.475952922705,15,14.5,15.25,13.75
942,374,2,relative,2D,1,negative,2D-N,6,0.90625,0.731749615439,0.346628957828,0.475952922705,13,14.5,15.25,13.75
943,374,2,relative,2D,1,negative,2D-N,7,0.84375,0.660570519809,0.407319574416,0.475952922705,11,14.5,15.25,13.75
944,376,2,relative,2D,0,comp,2D-P,0,0.78125,1.28868785253,1.6141260095,1.06438714589,5,0.625,1.25,0.0
945,376,2,relative,2D,0,comp,2D-P,1,0.90625,1.31238366877,1.137969427,1.06438714589,0,0.625,1.25,0.0
946,376,2,relative,2D,0,comp,2D-P,2,0.875,1.29393209205,1.55262075376,1.06438714589,0,0.625,1.25,0.0
947,376,2,relative,2D,0,comp,2D-P,3,0.84375,0.922904691712,0.971783040642,1.06438714589,0,0.625,1.25,0.0
948,376,2,relative,2D,0,comp,2D-P,4,0.78125,1.17671570152,1.05243231638,1.06438714589,0,0.625,1.25,0.0
949,376,2,relative,2D,0,comp,2D-P,5,0.75,0.970917486547,0.822052365087,1.06438714589,0,0.625,1.25,0.0
950,376,2,relative,2D,0,comp,2D-P,6,0.90625,0.766269949371,0.508742148446,1.06438714589,0,0.625,1.25,0.0
951,376,2,relative,2D,0,comp,2D-P,7,0.8125,0.826431050512,0.855371106274,1.06438714589,0,0.625,1.25,0.0
952,377,2,relative,2D,1,positive,2D-N,0,0.75,1.21854742181,1.21503429048,0.948596373869,5,1.125,2.25,0.0
953,377,2,relative,2D,1,positive,2D-N,1,0.84375,0.912803166267,0.762909562882,0.948596373869,3,1.125,2.25,0.0
954,377,2,relative,2D,1,positive,2D-N,2,0.78125,1.17756088964,1.01952089476,0.948596373869,1,1.125,2.25,0.0
955,377,2,relative,2D,1,positive,2D-N,3,0.71875,0.996863743437,0.966976669664,0.948596373869,0,1.125,2.25,0.0
956,377,2,relative,2D,1,positive,2D-N,4,0.875,1.1152919097,1.10994584028,0.948596373869,0,1.125,2.25,0.0
957,377,2,relative,2D,1,positive,2D-N,5,0.84375,0.958219298814,0.680631008849,0.948596373869,0,1.125,2.25,0.0
958,377,2,relative,2D,1,positive,2D-N,6,0.9375,0.982556643386,0.804048839898,0.948596373869,0,1.125,2.25,0.0
959,377,2,relative,2D,1,positive,2D-N,7,0.9375,1.06783917928,1.02970388412,0.948596373869,0,1.125,2.25,0.0
